card_company,trans_freq,persons,amount,age,education,class
Discover,vhigh,3more,Moderate,Youngs,grad,it is not safe
Discover,vhigh,3more,Moderate,seniors,illiterate,It seems to be very dangerous
Discover,vhigh,3more,Moderate,seniors,metric,it is not safe
Discover,vhigh,3more,Moderate,seniors,grad,it is not safe
Discover,vhigh,3more,Moderate,adults,illiterate,It seems to be very dangerous
Discover,vhigh,3more,Moderate,adults,metric,it is not safe
Discover,vhigh,3more,Moderate,adults,grad,it is not safe
Discover,vhigh,3more,Less,Youngs,illiterate,It seems to be very dangerous
Discover,vhigh,3more,Less,Youngs,metric,It seems to be very dangerous
Discover,vhigh,3more,Less,Youngs,grad,it is not safe
Discover,vhigh,3more,Less,seniors,illiterate,It seems to be very dangerous
Discover,vhigh,3more,Less,seniors,metric,it is not safe
Discover,vhigh,3more,Less,seniors,grad,it is not safe
Discover,vhigh,3more,Less,adults,illiterate,It seems to be very dangerous
Discover,vhigh,3more,Less,adults,metric,it is not safe
Discover,vhigh,3more,Less,adults,grad,it is not safe
Discover,high,1,High,Youngs,illiterate,It seems to be very dangerous
Discover,high,1,High,Youngs,metric,It seems to be very dangerous
Discover,high,1,High,Youngs,grad,It seems to be very dangerous
Discover,high,1,High,seniors,illiterate,It seems to be very dangerous
Discover,high,1,High,seniors,metric,It seems to be very dangerous
Discover,high,1,High,seniors,grad,It seems to be very dangerous
Discover,high,1,High,adults,illiterate,It seems to be very dangerous
Discover,high,1,High,adults,metric,It seems to be very dangerous
Discover,high,1,High,adults,grad,It seems to be very dangerous
Discover,high,1,Moderate,Youngs,illiterate,It seems to be very dangerous
Discover,high,1,Moderate,Youngs,metric,it is not safe
Discover,high,1,Moderate,Youngs,grad,it is not safe
Discover,high,1,Moderate,seniors,illiterate,It seems to be very dangerous
Discover,high,1,Moderate,seniors,metric,it is not safe
Discover,high,1,Moderate,seniors,grad,it is not safe
Discover,high,1,Moderate,adults,illiterate,It seems to be very dangerous
Discover,high,1,Moderate,adults,metric,it is not safe
Discover,high,1,Moderate,adults,grad,It is very safe and secure
Discover,high,1,Less,Youngs,illiterate,It seems to be very dangerous
Discover,high,1,Less,Youngs,metric,It seems to be very dangerous
Discover,high,1,Less,Youngs,grad,It seems to be very dangerous
Discover,high,1,Less,seniors,illiterate,It seems to be very dangerous
Discover,high,1,Less,seniors,metric,it is not safe
Discover,high,1,Less,seniors,grad,it is not safe
Discover,high,1,Less,adults,illiterate,It seems to be very dangerous
Discover,high,1,Less,adults,metric,it is not safe
Discover,high,1,Less,adults,grad,It is very safe and secure
Discover,high,2,High,Youngs,illiterate,It seems to be very dangerous
Discover,high,2,High,Youngs,metric,It seems to be very dangerous
Discover,high,2,High,Youngs,grad,It seems to be very dangerous
Discover,high,2,High,seniors,illiterate,It seems to be very dangerous
Discover,high,2,High,seniors,metric,It seems to be very dangerous
Discover,high,2,High,seniors,grad,It seems to be very dangerous
Discover,high,2,High,adults,illiterate,It seems to be very dangerous
Discover,high,2,High,adults,metric,It seems to be very dangerous
Discover,high,2,High,adults,grad,It seems to be very dangerous
Discover,high,2,Moderate,Youngs,illiterate,It seems to be very dangerous
Discover,high,2,Moderate,Youngs,metric,it is not safe
Discover,high,2,Moderate,Youngs,grad,it is not safe
Discover,high,2,Moderate,seniors,illiterate,It seems to be very dangerous
Discover,high,2,Moderate,seniors,metric,it is not safe
Discover,high,2,Moderate,seniors,grad,it is not safe
Discover,high,2,Moderate,adults,illiterate,It seems to be very dangerous
Discover,high,2,Moderate,adults,metric,it is not safe
Discover,high,2,Moderate,adults,grad,It is very safe and secure
Discover,high,2,Less,Youngs,illiterate,It seems to be very dangerous
Discover,high,2,Less,Youngs,metric,it is not safe
Discover,high,2,Less,Youngs,grad,it is not safe
Discover,high,2,Less,seniors,illiterate,It seems to be very dangerous
Discover,high,2,Less,seniors,metric,it is not safe
Discover,high,2,Less,seniors,grad,It is very safe and secure
Discover,high,2,Less,adults,illiterate,It seems to be very dangerous
Discover,high,2,Less,adults,metric,it is not safe
Discover,high,2,Less,adults,grad,It is very safe and secure
Discover,high,3,High,Youngs,illiterate,It seems to be very dangerous
Discover,high,3,High,Youngs,metric,It seems to be very dangerous
Discover,high,3,High,Youngs,grad,It seems to be very dangerous
Discover,high,3,High,seniors,illiterate,It seems to be very dangerous
Discover,high,3,High,seniors,metric,It seems to be very dangerous
Discover,high,3,High,seniors,grad,It seems to be very dangerous
Discover,high,3,High,adults,illiterate,It seems to be very dangerous
Discover,high,3,High,adults,metric,It seems to be very dangerous
Discover,high,3,High,adults,grad,It seems to be very dangerous
Discover,high,3,Moderate,Youngs,illiterate,It seems to be very dangerous
Discover,high,3,Moderate,Youngs,metric,it is not safe
Discover,high,3,Moderate,Youngs,grad,it is not safe
Discover,high,3,Moderate,seniors,illiterate,It seems to be very dangerous
Discover,high,3,Moderate,seniors,metric,it is not safe
Discover,high,3,Moderate,seniors,grad,It is very safe and secure
Discover,high,3,Moderate,adults,illiterate,It seems to be very dangerous
Discover,high,3,Moderate,adults,metric,it is not safe
Discover,high,3,Moderate,adults,grad,It is very safe and secure
Discover,high,3,Less,Youngs,illiterate,It seems to be very dangerous
Discover,high,3,Less,Youngs,metric,it is not safe
Discover,high,3,Less,Youngs,grad,it is not safe
Discover,high,3,Less,seniors,illiterate,It seems to be very dangerous
Discover,high,3,Less,seniors,metric,it is not safe
Discover,high,3,Less,seniors,grad,It is very safe and secure
Discover,high,3,Less,adults,illiterate,It seems to be very dangerous
Discover,high,3,Less,adults,metric,it is not safe
Discover,high,3,Less,adults,grad,It is very safe and secure
Discover,high,3more,High,Youngs,illiterate,It seems to be very dangerous
Discover,high,3more,High,Youngs,metric,It seems to be very dangerous
Discover,high,3more,High,Youngs,grad,It seems to be very dangerous
Discover,high,3more,High,seniors,illiterate,It seems to be very dangerous
Discover,high,3more,High,seniors,metric,It seems to be very dangerous
Discover,high,3more,High,seniors,grad,It seems to be very dangerous
Discover,high,3more,High,adults,illiterate,It seems to be very dangerous
Discover,high,3more,High,adults,metric,It seems to be very dangerous
Discover,high,3more,High,adults,grad,It seems to be very dangerous
Discover,high,3more,Moderate,Youngs,illiterate,It seems to be very dangerous
Discover,high,3more,Moderate,Youngs,metric,it is not safe
Discover,high,3more,Moderate,Youngs,grad,it is not safe
Discover,high,3more,Moderate,seniors,illiterate,It seems to be very dangerous
Discover,high,3more,Moderate,seniors,metric,it is not safe
Discover,high,3more,Moderate,seniors,grad,It is very safe and secure
Discover,high,3more,Moderate,adults,illiterate,It seems to be very dangerous
Discover,high,3more,Moderate,adults,metric,it is not safe
Discover,high,3more,Moderate,adults,grad,It is very safe and secure
Discover,high,3more,Less,Youngs,illiterate,It seems to be very dangerous
Discover,high,3more,Less,Youngs,metric,it is not safe
Discover,high,3more,Less,Youngs,grad,it is not safe
Discover,high,3more,Less,seniors,illiterate,It seems to be very dangerous
Discover,high,3more,Less,seniors,metric,it is not safe
Discover,high,3more,Less,seniors,grad,It is very safe and secure
Discover,high,3more,Less,adults,illiterate,It seems to be very dangerous
Discover,high,3more,Less,adults,metric,it is not safe
Discover,high,3more,Less,adults,grad,It is very safe and secure
Discover,med,1,High,Youngs,illiterate,It seems to be very dangerous
Discover,med,1,High,Youngs,metric,It seems to be very dangerous
Discover,med,1,High,Youngs,grad,It seems to be very dangerous
Discover,med,1,High,seniors,illiterate,It seems to be very dangerous
Discover,med,1,High,seniors,metric,It seems to be very dangerous
Discover,med,1,High,seniors,grad,It seems to be very dangerous
Discover,med,1,High,adults,illiterate,It seems to be very dangerous
Discover,med,1,High,adults,metric,It seems to be very dangerous
Discover,med,1,High,adults,grad,It seems to be very dangerous
Discover,med,1,Moderate,Youngs,illiterate,It seems to be very dangerous
Discover,med,1,Moderate,Youngs,metric,it is not safe
Discover,med,1,Moderate,Youngs,grad,it is safe
Discover,med,1,Moderate,seniors,illiterate,It seems to be very dangerous
Discover,med,1,Moderate,seniors,metric,it is not safe
Discover,med,1,Moderate,seniors,grad,it is safe
Discover,med,1,Moderate,adults,illiterate,It seems to be very dangerous
Discover,med,1,Moderate,adults,metric,it is safe
Discover,med,1,Moderate,adults,grad,It is very safe and secure
Discover,med,1,Less,Youngs,illiterate,It seems to be very dangerous
Discover,med,1,Less,Youngs,metric,It seems to be very dangerous
Discover,med,1,Less,Youngs,grad,It seems to be very dangerous
Discover,med,1,Less,seniors,illiterate,It seems to be very dangerous
Discover,med,1,Less,seniors,metric,it is not safe
Discover,med,1,Less,seniors,grad,it is safe
Discover,med,1,Less,adults,illiterate,It seems to be very dangerous
Discover,med,1,Less,adults,metric,it is safe
Discover,med,1,Less,adults,grad,It is very safe and secure
Discover,med,2,High,Youngs,illiterate,It seems to be very dangerous
Discover,med,2,High,Youngs,metric,It seems to be very dangerous
Discover,med,2,High,Youngs,grad,It seems to be very dangerous
Discover,med,2,High,seniors,illiterate,It seems to be very dangerous
Discover,med,2,High,seniors,metric,It seems to be very dangerous
Discover,med,2,High,seniors,grad,It seems to be very dangerous
Discover,med,2,High,adults,illiterate,It seems to be very dangerous
Discover,med,2,High,adults,metric,It seems to be very dangerous
Discover,med,2,High,adults,grad,It seems to be very dangerous
Discover,med,2,Moderate,Youngs,illiterate,It seems to be very dangerous
Discover,med,2,Moderate,Youngs,metric,it is not safe
Discover,med,2,Moderate,Youngs,grad,it is safe
Discover,med,2,Moderate,seniors,illiterate,It seems to be very dangerous
Discover,med,2,Moderate,seniors,metric,it is not safe
Discover,med,2,Moderate,seniors,grad,it is safe
Discover,med,2,Moderate,adults,illiterate,It seems to be very dangerous
Discover,med,2,Moderate,adults,metric,it is safe
Discover,med,2,Moderate,adults,grad,It is very safe and secure
Discover,med,2,Less,Youngs,illiterate,It seems to be very dangerous
Discover,med,2,Less,Youngs,metric,it is not safe
Discover,med,2,Less,Youngs,grad,it is safe
Discover,med,2,Less,seniors,illiterate,It seems to be very dangerous
Discover,med,2,Less,seniors,metric,it is safe
Discover,med,2,Less,seniors,grad,It is very safe and secure
Discover,med,2,Less,adults,illiterate,It seems to be very dangerous
Discover,med,2,Less,adults,metric,it is safe
Discover,med,2,Less,adults,grad,It is very safe and secure
Discover,med,3,High,Youngs,illiterate,It seems to be very dangerous
Discover,med,3,High,Youngs,metric,It seems to be very dangerous
Discover,med,3,High,Youngs,grad,It seems to be very dangerous
Discover,med,3,High,seniors,illiterate,It seems to be very dangerous
Discover,med,3,High,seniors,metric,It seems to be very dangerous
Discover,med,3,High,seniors,grad,It seems to be very dangerous
Discover,med,3,High,adults,illiterate,It seems to be very dangerous
Discover,med,3,High,adults,metric,It seems to be very dangerous
Discover,med,3,High,adults,grad,It seems to be very dangerous
Discover,med,3,Moderate,Youngs,illiterate,It seems to be very dangerous
Discover,med,3,Moderate,Youngs,metric,it is not safe
Discover,med,3,Moderate,Youngs,grad,it is safe
Discover,med,3,Moderate,seniors,illiterate,It seems to be very dangerous
Discover,med,3,Moderate,seniors,metric,it is safe
Discover,med,3,Moderate,seniors,grad,It is very safe and secure
Discover,med,3,Moderate,adults,illiterate,It seems to be very dangerous
Discover,med,3,Moderate,adults,metric,it is safe
Discover,med,3,Moderate,adults,grad,It is very safe and secure
Discover,med,3,Less,Youngs,illiterate,It seems to be very dangerous
Discover,med,3,Less,Youngs,metric,it is not safe
Discover,med,3,Less,Youngs,grad,it is safe
Discover,med,3,Less,seniors,illiterate,It seems to be very dangerous
Discover,med,3,Less,seniors,metric,it is safe
Discover,med,3,Less,seniors,grad,It is very safe and secure
Discover,med,3,Less,adults,illiterate,It seems to be very dangerous
Discover,med,3,Less,adults,metric,it is safe
Discover,med,3,Less,adults,grad,It is very safe and secure
Discover,med,3more,High,Youngs,illiterate,It seems to be very dangerous
Discover,med,3more,High,Youngs,metric,It seems to be very dangerous
Discover,med,3more,High,Youngs,grad,It seems to be very dangerous
Discover,med,3more,High,seniors,illiterate,It seems to be very dangerous
Discover,med,3more,High,seniors,metric,It seems to be very dangerous
Discover,med,3more,High,seniors,grad,It seems to be very dangerous
Discover,med,3more,High,adults,illiterate,It seems to be very dangerous
Discover,med,3more,High,adults,metric,It seems to be very dangerous
Discover,med,3more,High,adults,grad,It seems to be very dangerous
Discover,med,3more,Moderate,Youngs,illiterate,It seems to be very dangerous
Discover,med,3more,Moderate,Youngs,metric,it is not safe
Discover,med,3more,Moderate,Youngs,grad,it is safe
Discover,med,3more,Moderate,seniors,illiterate,It seems to be very dangerous
Discover,med,3more,Moderate,seniors,metric,it is safe
Discover,med,3more,Moderate,seniors,grad,It is very safe and secure
Discover,med,3more,Moderate,adults,illiterate,It seems to be very dangerous
Discover,med,3more,Moderate,adults,metric,it is safe
Discover,med,3more,Moderate,adults,grad,It is very safe and secure
Discover,med,3more,Less,Youngs,illiterate,It seems to be very dangerous
Discover,med,3more,Less,Youngs,metric,it is not safe
Discover,med,3more,Less,Youngs,grad,it is safe
Discover,med,3more,Less,seniors,illiterate,It seems to be very dangerous
Discover,med,3more,Less,seniors,metric,it is safe
Discover,med,3more,Less,seniors,grad,It is very safe and secure
Discover,med,3more,Less,adults,illiterate,It seems to be very dangerous
Discover,med,3more,Less,adults,metric,it is safe
Discover,med,3more,Less,adults,grad,It is very safe and secure
Discover,low,1,High,Youngs,illiterate,It seems to be very dangerous
Discover,low,1,High,Youngs,metric,It seems to be very dangerous
Discover,low,1,High,Youngs,grad,It seems to be very dangerous
Discover,low,1,High,seniors,illiterate,It seems to be very dangerous
Discover,low,1,High,seniors,metric,It seems to be very dangerous
Discover,low,1,High,seniors,grad,It seems to be very dangerous
Discover,low,1,High,adults,illiterate,It seems to be very dangerous
Discover,low,1,High,adults,metric,It seems to be very dangerous
Discover,low,1,High,adults,grad,It seems to be very dangerous
Discover,low,1,Moderate,Youngs,illiterate,It seems to be very dangerous
Discover,low,1,Moderate,Youngs,metric,it is not safe
Discover,low,1,Moderate,Youngs,grad,it is safe
Discover,low,1,Moderate,seniors,illiterate,It seems to be very dangerous
Discover,low,1,Moderate,seniors,metric,it is not safe
Discover,low,1,Moderate,seniors,grad,it is safe
Discover,low,1,Moderate,adults,illiterate,It seems to be very dangerous
Discover,low,1,Moderate,adults,metric,it is safe
Discover,low,1,Moderate,adults,grad,It is very safe and secure
Discover,low,1,Less,Youngs,illiterate,It seems to be very dangerous
Discover,low,1,Less,Youngs,metric,It seems to be very dangerous
Discover,low,1,Less,Youngs,grad,It seems to be very dangerous
Discover,low,1,Less,seniors,illiterate,It seems to be very dangerous
Discover,low,1,Less,seniors,metric,it is not safe
Discover,low,1,Less,seniors,grad,it is safe
Discover,low,1,Less,adults,illiterate,It seems to be very dangerous
Discover,low,1,Less,adults,metric,it is safe
Discover,low,1,Less,adults,grad,It is very safe and secure
Discover,low,2,High,Youngs,illiterate,It seems to be very dangerous
Discover,low,2,High,Youngs,metric,It seems to be very dangerous
Discover,low,2,High,Youngs,grad,It seems to be very dangerous
Discover,low,2,High,seniors,illiterate,It seems to be very dangerous
Discover,low,2,High,seniors,metric,It seems to be very dangerous
Discover,low,2,High,seniors,grad,It seems to be very dangerous
Discover,low,2,High,adults,illiterate,It seems to be very dangerous
Discover,low,2,High,adults,metric,It seems to be very dangerous
Discover,low,2,High,adults,grad,It seems to be very dangerous
Discover,low,2,Moderate,Youngs,illiterate,It seems to be very dangerous
Discover,low,2,Moderate,Youngs,metric,it is not safe
Discover,low,2,Moderate,Youngs,grad,it is safe
Discover,low,2,Moderate,seniors,illiterate,It seems to be very dangerous
Discover,low,2,Moderate,seniors,metric,it is not safe
Discover,low,2,Moderate,seniors,grad,it is safe
Discover,low,2,Moderate,adults,illiterate,It seems to be very dangerous
Discover,low,2,Moderate,adults,metric,it is safe
Discover,low,2,Moderate,adults,grad,It is very safe and secure
Discover,low,2,Less,Youngs,illiterate,It seems to be very dangerous
Discover,low,2,Less,Youngs,metric,it is not safe
Discover,low,2,Less,Youngs,grad,it is safe
Discover,low,2,Less,seniors,illiterate,It seems to be very dangerous
Discover,low,2,Less,seniors,metric,it is safe
Discover,low,2,Less,seniors,grad,It is very safe and secure
Discover,low,2,Less,adults,illiterate,It seems to be very dangerous
Discover,low,2,Less,adults,metric,it is safe
Discover,low,2,Less,adults,grad,It is very safe and secure
Discover,low,3,High,Youngs,illiterate,It seems to be very dangerous
Discover,low,3,High,Youngs,metric,It seems to be very dangerous
Discover,low,3,High,Youngs,grad,It seems to be very dangerous
Discover,low,3,High,seniors,illiterate,It seems to be very dangerous
Discover,low,3,High,seniors,metric,It seems to be very dangerous
Discover,low,3,High,seniors,grad,It seems to be very dangerous
Discover,low,3,High,adults,illiterate,It seems to be very dangerous
Discover,low,3,High,adults,metric,It seems to be very dangerous
Discover,low,3,High,adults,grad,It seems to be very dangerous
Discover,low,3,Moderate,Youngs,illiterate,It seems to be very dangerous
Discover,low,3,Moderate,Youngs,metric,it is not safe
Discover,low,3,Moderate,Youngs,grad,it is safe
Discover,low,3,Moderate,seniors,illiterate,It seems to be very dangerous
Discover,low,3,Moderate,seniors,metric,it is safe
Discover,low,3,Moderate,seniors,grad,It is very safe and secure
Discover,low,3,Moderate,adults,illiterate,It seems to be very dangerous
Discover,low,3,Moderate,adults,metric,it is safe
Discover,low,3,Moderate,adults,grad,It is very safe and secure
Discover,low,3,Less,Youngs,illiterate,It seems to be very dangerous
Discover,low,3,Less,Youngs,metric,it is not safe
Discover,low,3,Less,Youngs,grad,it is safe
Discover,low,3,Less,seniors,illiterate,It seems to be very dangerous
Discover,low,3,Less,seniors,metric,it is safe
Discover,low,3,Less,seniors,grad,It is very safe and secure
Discover,low,3,Less,adults,illiterate,It seems to be very dangerous
Discover,low,3,Less,adults,metric,it is safe
Discover,low,3,Less,adults,grad,It is very safe and secure
Discover,low,3more,High,Youngs,illiterate,It seems to be very dangerous
Discover,low,3more,High,Youngs,metric,It seems to be very dangerous
Discover,low,3more,High,Youngs,grad,It seems to be very dangerous
Discover,low,3more,High,seniors,illiterate,It seems to be very dangerous
Discover,low,3more,High,seniors,metric,It seems to be very dangerous
Discover,low,3more,High,seniors,grad,It seems to be very dangerous
Discover,low,3more,High,adults,illiterate,It seems to be very dangerous
Discover,low,3more,High,adults,metric,It seems to be very dangerous
Discover,low,3more,High,adults,grad,It seems to be very dangerous
Discover,low,3more,Moderate,Youngs,illiterate,It seems to be very dangerous
Discover,low,3more,Moderate,Youngs,metric,it is not safe
Discover,low,3more,Moderate,Youngs,grad,it is safe
Discover,low,3more,Moderate,seniors,illiterate,It seems to be very dangerous
Discover,low,3more,Moderate,seniors,metric,it is safe
Discover,low,3more,Moderate,seniors,grad,It is very safe and secure
Discover,low,3more,Moderate,adults,illiterate,It seems to be very dangerous
Discover,low,3more,Moderate,adults,metric,it is safe
Discover,low,3more,Moderate,adults,grad,It is very safe and secure
Discover,low,3more,Less,Youngs,illiterate,It seems to be very dangerous
Discover,low,3more,Less,Youngs,metric,it is not safe
Discover,low,3more,Less,Youngs,grad,it is safe
Discover,low,3more,Less,seniors,illiterate,It seems to be very dangerous
Discover,low,3more,Less,seniors,metric,it is safe
Discover,low,3more,Less,seniors,grad,It is very safe and secure
Discover,low,3more,Less,adults,illiterate,It seems to be very dangerous
Discover,low,3more,Less,adults,metric,it is safe
Discover,low,3more,Less,adults,grad,It is very safe and secure
